DateTime,SpCondShallow_uS/cm,ODOShallow_mg/L,TempShallow_C,pHShallow,TurbShallow_NTU+,ChlRFUShallow_RFU,n_obs_SpCondShallow_uS/cm,n_obs_ODOShallow_mg/L,n_obs_TempShallow_C,n_obs_pHShallow,n_obs_TurbShallow_NTU+,n_obs_ChlRFUShallow_RFU,SpCondShallow_uS/cm_z,ODOShallow_mg/L_z,TempShallow_C_z,pHShallow_z,TurbShallow_NTU+_z,ChlRFUShallow_RFU_z
2015-02-12,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-13,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-14,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-15,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-16,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-17,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-18,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-19,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-20,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-21,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-22,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-23,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-24,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-25,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-26,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-27,,,,,,,0,0,0,0,0,0,,,,,,
2015-02-28,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-01,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-02,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-03,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-04,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-05,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-06,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-07,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-08,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-09,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-10,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-11,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-12,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-13,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-14,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-15,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-16,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-17,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-18,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-19,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-20,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-21,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-22,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-23,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-24,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-25,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-26,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-27,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-28,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-29,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-30,,,,,,,0,0,0,0,0,0,,,,,,
2015-03-31,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-01,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-02,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-03,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-04,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-05,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-06,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-07,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-08,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-09,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-10,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-11,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-12,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-13,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-14,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-15,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-16,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-17,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-18,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-19,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-20,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-21,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-22,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-23,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-24,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-25,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-26,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-27,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-28,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-29,,,,,,,0,0,0,0,0,0,,,,,,
2015-04-30,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-01,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-02,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-03,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-04,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-05,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-06,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-07,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-08,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-09,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-10,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-11,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-12,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-13,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-14,,,,,,,0,0,0,0,0,0,,,,,,
2015-05-15,816.0,10.055,12.475,8.53,2.4,4.3,18,18,18,18,18,18,0.26979889559948533,0.47302096090981277,-1.7955317125895056,0.1323304678375916,-0.6802868348565208,0.8275918152093774
2015-05-16,815.0,10.055,12.32,8.55,2.5,4.0,144,144,144,144,144,144,0.2624994821133633,0.47302096090981277,-1.838994195677125,0.20834495575526094,-0.6689716818857737,0.639267269160395
2015-05-17,815.0,10.15,12.83,8.56,2.3,4.0,144,144,144,144,144,144,0.2624994821133633,0.5331864771010006,-1.6959886061630216,0.24635219971409225,-0.6916019878272679,0.639267269160395
2015-05-18,819.0,9.83,12.12,8.5,3.2,3.9,131,131,131,131,131,131,0.2916971360578513,0.3305236857201585,-1.8950748190159894,0.01830873596109771,-0.5897656110905444,0.5764924204774007
2015-05-19,822.0,10.105,11.75,8.5,2.8,3.7,144,144,144,144,144,144,0.31359537651621733,0.5046870220630698,-1.9988239721928878,0.01830873596109771,-0.6350262229735326,0.45094272311141254
2015-05-20,823.0,10.67,12.535,8.555,2.3,3.0,144,144,144,144,144,144,0.32089479000233934,0.8625135130948685,-1.7787075255878462,0.2273485777346732,-0.6916019878272679,0.011518782330453182
2015-05-21,826.0,10.76,14.555,8.55,2.3,2.3,144,144,144,144,144,144,0.3427930304607053,0.9195124231707301,-1.2122932298653186,0.20834495575526094,-0.6916019878272679,-0.4279051584505062
2015-05-22,833.0,10.655,15.585,8.52,2.0,1.9,144,144,144,144,144,144,0.3938889248635593,0.8530136947488911,-0.9234780196701681,0.0943232238787603,-0.725547446739509,-0.6790045531824829
2015-05-23,837.0,10.635000000000002,16.34,8.52,1.9,1.4,144,144,144,144,144,144,0.4230865788080473,0.8403472702875899,-0.7117736665659562,0.0943232238787603,-0.736862599710256,-0.9928787965974537
2015-05-24,835.0,10.645,16.615000000000002,8.53,1.7,1.3,144,144,144,144,144,144,0.40848775183580327,0.8466804825182399,-0.6346628094750174,0.1323304678375916,-0.7594929056517501,-1.055653645280448
2015-05-25,840.0,10.375,17.215,8.5,1.7,1.1,144,144,144,144,144,144,0.44498481926641326,0.6756837522906548,-0.46642093945842567,0.01830873596109771,-0.7594929056517501,-1.1812033426464361
2015-05-26,842.0,10.055,18.15,8.495000000000001,2.0,1.2,144,144,144,144,144,144,0.4595836462386573,0.47302096090981277,-0.20424402534923625,-0.0006948860183145614,-0.725547446739509,-1.1184284939634421
2015-05-27,847.0,10.38,19.295,8.52,2.9,1.3,144,144,144,144,144,144,0.49608071366926726,0.678850358405981,0.11681754326576176,0.0943232238787603,-0.6237110700027855,-1.055653645280448
2015-05-28,850.0,10.614999999999998,19.36,8.58,4.6,1.5,144,144,144,144,144,144,0.5179789541276333,0.8276808458262853,0.13504374585089196,0.32236668763175486,-0.43135346950008585,-0.9301039479144595
2015-05-29,848.0,10.17,19.05,8.56,4.7,1.8,144,144,144,144,144,144,0.5033801271553893,0.5458529015623029,0.04811877967565292,0.24635219971409225,-0.4200383165293387,-0.741779401865477
2015-05-30,852.0,9.47,17.75,8.48,6.35,1.8,116,116,116,116,116,116,0.5325777810998773,0.1025280454167117,-0.3164052720269641,-0.05770575195656488,-0.23333829251201255,-0.741779401865477
2015-05-31,851.0,9.795,16.63,8.53,7.2,2.1,144,144,144,144,144,144,0.5252783676137552,0.3083574429128788,-0.6304567627246035,0.1323304678375916,-0.1371594922606626,-0.5534548558164943
2015-06-01,852.0,9.54,15.74,8.53,8.3,2.1,144,144,144,144,144,144,0.5325777810998773,0.14686053103126995,-0.8800155365825485,0.1323304678375916,-0.012692809582445027,-0.5534548558164943
2015-06-02,859.0,9.755,15.93,8.58,7.25,1.9,144,144,144,144,144,144,0.5836736755027312,0.28302459399027413,-0.8267389444106277,0.32236668763175486,-0.13150191577528908,-0.6790045531824829
2015-06-03,859.0,10.485,16.814999999999998,8.62,6.4,2.3,144,144,144,144,144,144,0.5836736755027312,0.7453490868278189,-0.5785821861361545,0.47439566346708,-0.22768071602663892,-0.4279051584505062
2015-06-04,863.0,11.185,16.785,8.7,7.45,2.4,144,144,144,144,144,144,0.6128713294472192,1.1886739429734112,-0.5869942796369835,0.7784536151377371,-0.10887160983379497,-0.36513030976751193
2015-06-05,862.0,10.175,16.465,8.64,4.0,2.2,144,144,144,144,144,144,0.6055719159610973,0.5490195076776291,-0.6767232769791661,0.5504101513847494,-0.49924438732456805,-0.49068000713350013
2015-06-06,863.0,10.155,16.755000000000003,8.645,4.9,2.0,144,144,144,144,144,144,0.6128713294472192,0.5363530832163257,-0.5954063731378124,0.5694137733641617,-0.39740801058784464,-0.6162297044994886
2015-06-07,864.0,10.405,17.22,8.69,5.9,1.75,144,144,144,144,144,144,0.6201707429333412,0.6946833889826084,-0.46501892387495436,0.7404463711789059,-0.28425648088037414,-0.7731668262069741
2015-06-08,868.0,10.58,18.31,8.72,8.350000000000001,1.6,144,144,144,144,144,144,0.6493683968778292,0.8055146030190068,-0.1593795266781449,0.8544681030554064,-0.007035233097071425,-0.8673290992314653
2015-06-09,868.5,10.655,18.98,8.74,6.55,1.6,144,144,144,144,144,144,0.6530181036208902,0.8530136947488911,0.0284905615070504,0.9304825909730691,-0.21070798657051842,-0.8673290992314653
2015-06-10,874.0,9.97,19.8,8.71,7.25,1.35,144,144,144,144,144,144,0.6931648777945613,0.4191886569492772,0.2584211171963934,0.8164608590965752,-0.13150191577528908,-1.0242662209389508
2015-06-11,874.0,9.88,20.1,8.73,8.2,1.4,144,144,144,144,144,144,0.6931648777945613,0.3621897468734155,0.3425420522046898,0.8924753470142378,-0.024007962553192232,-0.9928787965974537
2015-06-12,875.0,9.97,20.675,8.73,7.45,1.4,96,96,96,96,96,96,0.7004642912806832,0.4191886569492772,0.5037738443039239,0.8924753470142378,-0.10887160983379497,-0.9928787965974537
2015-06-13,876.0,8.67,20.38,8.68,5.0,1.2,144,144,144,144,144,144,0.7077637047668052,-0.40412893303539354,0.4210549248790989,0.7024391272200745,-0.3860928576170976,-1.1184284939634421
2015-06-14,874.0,8.49,20.42,8.68,8.9,1.5,144,144,144,144,144,144,0.6931648777945613,-0.518126753187117,0.43227104954687245,0.7024391272200745,0.055198108242037205,-0.9301039479144595
2015-06-15,871.0,8.19,19.66,8.64,8.6,1.6,144,144,144,144,143,144,0.6712666373361952,-0.7081231201066567,0.21916468085918836,0.5504101513847494,0.021252649329795988,-0.8673290992314653
2015-06-16,879.0,7.96,18.91,8.62,6.4,1.2,144,144,144,144,144,144,0.7296619452251712,-0.8537870014116365,0.008862343338447877,0.47439566346708,-0.22768071602663892,-1.1184284939634421
2015-06-17,880.0,9.21,19.475,8.7,6.2,1.4,144,144,144,144,144,144,0.7369613587112932,-0.062135472580222215,0.1672901042707394,0.7784536151377371,-0.25031102196813304,-0.9928787965974537
2015-06-18,879.0,8.61,19.045,8.66,7.3,1.5,144,144,144,144,144,144,0.7296619452251712,-0.44212820641930173,0.046716764092181604,0.626424639302412,-0.1258443392899156,-0.9301039479144595
2015-06-19,880.0,8.13,18.77,8.6,6.2,1.4,144,144,144,144,144,144,0.7369613587112932,-0.7461223934905638,-0.030394092998757172,0.39838117554941743,-0.25031102196813304,-0.9928787965974537
2015-06-20,887.0,8.004999999999999,18.62,8.59,5.15,1.2,144,144,144,144,144,144,0.7880572531141472,-0.8252875463737063,-0.07245456050290487,0.3603739315905861,-0.369120128160977,-1.1184284939634421
2015-06-21,884.0,8.65,18.915,8.64,6.0,1.5,144,144,144,144,144,144,0.7661590126557812,-0.4167953574966959,0.0102643589219192,0.5504101513847494,-0.27294132790962716,-0.9301039479144595
2015-06-22,884.0,8.73,19.095,8.65,8.1,2.0,144,144,144,144,144,144,0.7661590126557812,-0.36612965965148536,0.06073691992689684,0.5884173953435806,-0.03532311552393924,-0.6162297044994886
2015-06-23,881.0,9.405,19.44,8.71,9.7,2.4,144,144,144,144,144,144,0.7442607721974152,0.06136216591747738,0.15747599518643812,0.8164608590965752,0.14571933200801346,-0.36513030976751193
2015-06-24,887.0,10.57,19.84,8.795,18.25,2.4,144,144,144,144,144,144,0.7880572531141472,0.7991813907883556,0.269637241864166,1.1395224327466447,1.113164911006886,-0.36513030976751193
2015-06-25,888.5,12.63,21.06,8.905000000000001,12.65,2.4,144,144,144,144,144,144,0.7990063733433301,2.1038231103025256,0.6117290442312369,1.5576021162938023,0.4795163446450514,-0.36513030976751193
2015-06-26,881.0,13.37,21.44,8.864999999999998,11.6,2.8,96,96,96,96,96,96,0.7442607721974152,2.5724808153707217,0.7182822285750794,1.4055731404584637,0.36070723845220737,-0.11403091503553528
2015-06-27,877.0,15.32,22.615,8.77,10.35,2.7,144,144,144,144,144,144,0.7150631182529272,3.807457200347728,1.0477558906909052,1.044504322849563,0.21926782631786929,-0.17680576371852924
2015-06-28,888.0,10.545,22.035,8.62,12.1,2.6,144,144,144,144,144,144,0.7953566666002692,0.783348360211727,0.8851220830081998,0.47439566346708,0.4172830033059426,-0.23958061240152348
2015-06-29,894.5,10.52,22.535,8.65,11.4,3.6,144,144,144,144,144,144,0.8428028542600622,0.7675153296350986,1.0253236413553601,0.5884173953435806,0.33807693251071336,0.3881678744284183
2015-06-30,900.0,11.83,23.695,8.73,27.0,4.7,144,144,144,144,144,144,0.8829496284337331,1.5971661318504204,1.350591256720772,0.8924753470142378,2.1032407959472526,1.0786912099413544
2015-07-01,905.0,9.1,23.04,8.59,28.95,4.3,144,144,144,144,144,144,0.9194466958643431,-0.1318008071173874,1.1669272152859917,0.3603739315905861,2.3238862788768198,0.8275918152093774
2015-07-02,906.0,7.595,22.62,8.504999999999999,13.0,3.1,144,144,144,144,23,144,0.9267461093504652,-1.0849492478304095,1.0491579062743777,0.03731235794050998,0.519119380042666,0.07429363101344742
2015-07-03,907.0,8.175,22.65,8.5,,2.7,144,144,144,144,0,144,0.9340455228365871,-0.7176229384526329,1.0575699997752066,0.01830873596109771,,-0.17680576371852924
2015-07-04,916.0,8.79,22.995,8.57,,3.5,144,144,144,144,0,144,0.9997402442116852,-0.3281303862675783,1.154309075034748,0.28435944367292354,,0.32539302574542406
2015-07-05,907.0,8.65,23.33,8.56,,2.6,144,144,144,144,0,144,0.9340455228365871,-0.4167953574966959,1.2482441191273446,0.24635219971409225,,-0.23958061240152348
2015-07-06,910.0,7.265,22.72,8.41,,2.2,144,144,144,144,0,144,0.9559437632949531,-1.2939452514419028,1.077198217943809,-0.32375645966839073,,-0.49068000713350013
2015-07-07,911.0,6.87,22.285,8.425,,2.1,144,144,144,144,0,144,0.9632431767810752,-1.5441071345526292,0.95522286218178,-0.2667455937301404,,-0.5534548558164943
2015-07-08,912.0,6.405,22.155,8.35,,1.75,144,144,144,144,0,144,0.9705425902671971,-1.838601503277915,0.9187704570115186,-0.5517999234213853,,-0.7731668262069741
2015-07-09,928.5,5.68,21.8,8.28,,1.8,144,144,144,144,0,144,1.09098291278821,-2.2977593900001354,0.8192273505850347,-0.8178506311332111,,-0.741779401865477
2015-07-10,945.5,3.92,21.41,8.12,3.7,1.4,96,71,96,96,25,96,1.215072942052284,-3.4124047425947657,0.7098701350742495,-1.4259665344745254,-0.5331898462368092,-0.9928787965974537
2015-07-11,936.0,,22.165,8.485,4.9,1.7,144,0,144,144,144,144,1.1457285139341251,,0.9215744881784612,-0.03870212997715261,-0.39740801058784464,-0.8045542505484712
2015-07-12,946.0,,22.595,8.46,4.2,1.4,144,0,144,144,144,144,1.218722648795345,,1.0421478283570191,-0.1337202398742275,-0.47661408138307393,-0.9928787965974537
2015-07-13,951.0,,22.655,8.36,4.3,1.6,144,0,144,144,144,144,1.255219716225955,,1.058972015358679,-0.5137926794625539,-0.46529892841232695,-0.8673290992314653
2015-07-14,948.0,,23.13,8.44,7.3,2.0,144,0,144,144,144,144,1.233321475767589,,1.1921634957884806,-0.2097347277918968,-0.1258443392899156,-0.6162297044994886
2015-07-15,953.5,,23.045,8.5,7.7,2.5,96,0,96,96,96,96,1.27346824994126,,1.1683292308694642,0.01830873596109771,-0.08058372740692736,-0.3023554610845177
2015-07-16,949.0,,23.59,8.54,11.4,2.5,143,0,143,143,143,143,1.2406208892537112,,1.3211489294678684,0.1703377117964229,0.33807693251071336,-0.3023554610845177
2015-07-17,959.0,,24.17,8.84,13.2,2.5,144,0,144,144,144,144,1.3136150241149311,,1.4837827371505747,1.310555030561389,0.5417496859841601,-0.3023554610845177
2015-07-18,947.0,,22.81,8.57,9.9,2.2,144,0,144,144,144,144,1.226022062281467,,1.102434498446298,0.28435944367292354,0.16834963794950766,-0.49068000713350013
2015-07-19,953.0,,21.88,8.545,8.1,2.1,144,0,144,144,144,144,1.269818543198199,,0.8416595999205798,0.18934133377584192,-0.03532311552393924,-0.5534548558164943
2015-07-20,953.0,,21.49,8.67,15.7,2.9,144,0,144,144,144,144,1.269818543198199,,0.7323023844097947,0.6644318832612433,0.8246285102528362,-0.05125606635254105
2015-07-21,965.0,,21.37,8.59,12.3,2.3,144,0,144,144,144,144,1.357411505031663,,0.6986540104064769,0.3603739315905861,0.43991330924743677,-0.4279051584505062
2015-07-22,966.0,,22.05,8.6,8.4,2.2,144,0,144,144,144,144,1.364710918517785,,0.8893281297586149,0.39838117554941743,-0.0013776566116980224,-0.49068000713350013
2015-07-23,971.0,,21.92,8.53,7.2,1.7,144,0,144,144,144,144,1.401207985948395,,0.8528757245883534,0.1323304678375916,-0.1371594922606626,-0.8045542505484712
2015-07-24,963.0,,22.12,8.63,12.85,2.6,144,0,144,144,144,144,1.342812678059419,,0.9089563479272174,0.5124029074259181,0.5021466505865454,-0.23958061240152348
2015-07-25,965.0,,21.965,8.61,11.7,2.7,144,0,144,144,144,144,1.357411505031663,,0.8654938648395973,0.4363884195082487,0.37202239142295435,-0.17680576371852924
2015-07-26,972.0,,22.8,8.7,13.9,2.7,144,0,144,144,144,144,1.408507399434517,,1.0996304672793553,0.7784536151377371,0.6209557567793895,-0.17680576371852924
2015-07-27,972.0,,22.9,8.73,15.5,2.5,77,0,77,77,77,77,1.408507399434517,,1.1276707789487868,0.8924753470142378,0.8019982043113422,-0.3023554610845177
2015-07-28,,,,,,,0,0,0,0,0,0,,,,,,
2015-07-29,,,,,,,0,0,0,0,0,0,,,,,,
2015-07-30,936.0,,19.58,8.425,19.15,2.7,2,0,2,2,2,2,1.1457285139341251,,0.19673243152364217,-0.2667455937301404,1.2150012877436092,-0.17680576371852924
2015-07-31,954.0,,19.42,8.4,16.1,2.4,144,0,144,144,144,144,1.2771179566843212,,0.15186793285255185,-0.361763703627222,0.8698891221358246,-0.36513030976751193
2015-08-01,957.5,,20.02,8.54,15.6,2.75,144,0,144,144,144,144,1.302665903885748,,0.32010980286914364,0.1703377117964229,0.8133133572820892,-0.14541833937703227
2015-08-02,956.0,,21.745,8.835,17.0,3.0,144,0,144,144,144,144,1.291716783656565,,0.8038051791668471,1.2915514085819766,0.9717254988725479,0.011518782330453182
2015-08-03,961.0,,21.325,8.76,13.6,2.9,144,0,144,144,144,144,1.328213851087175,,0.6860358701552319,1.0064970788907317,0.5870102978671483,-0.05125606635254105
2015-08-04,966.0,,21.515,8.75,12.8,2.9,144,0,144,144,144,144,1.364710918517785,,0.7393124623271532,0.9684898349319003,0.49648907410117205,-0.05125606635254105
2015-08-05,964.0,,21.54,8.63,10.95,2.6,144,0,144,144,144,144,1.3501120915455411,,0.7463225402445108,0.5124029074259181,0.28715874414235154,-0.23958061240152348
2015-08-06,970.0,,21.49,8.54,9.7,2.7,111,0,111,111,111,111,1.393908572462273,,0.7323023844097947,0.1703377117964229,0.14571933200801346,-0.17680576371852924
2015-08-07,965.0,,21.86,8.614999999999998,9.3,2.7,144,0,144,144,144,144,1.357411505031663,,0.8360515375866935,0.455392041487661,0.10045872012502542,-0.17680576371852924
2015-08-08,966.0,,20.925,8.415,7.3,2.6,144,0,144,144,144,144,1.364710918517785,,0.5738746234775041,-0.30475283768897843,-0.1258443392899156,-0.23958061240152348
2015-08-09,962.0,,20.545,8.48,7.2,2.3,144,0,144,144,144,144,1.335513264573297,,0.46732143913366253,-0.05770575195656488,-0.1371594922606626,-0.4279051584505062
2015-08-10,964.0,,21.520000000000003,8.735,7.5,2.9,144,0,144,144,144,144,1.3501120915455411,,0.7407144779106256,0.91147896899365,-0.10321403334842147,-0.05125606635254105
2015-08-11,963.0,,21.89,8.81,7.5,2.7,144,0,144,144,144,144,1.342812678059419,,0.8444636310875234,1.1965332986848949,-0.10321403334842147,-0.17680576371852924
2015-08-12,966.0,,21.715,8.71,7.65,2.7,144,0,144,144,144,144,1.364710918517785,,0.7953930856660172,0.8164608590965752,-0.08624130389230086,-0.17680576371852924
2015-08-13,966.0,,22.235,8.67,7.9,2.8,144,0,144,144,144,144,1.364710918517785,,0.9412027063470638,0.6644318832612433,-0.05795342146543325,-0.11403091503553528
2015-08-14,960.5,,24.025,8.89,12.05,3.4,144,0,144,144,144,144,1.324564144344114,,1.4431242852298976,1.500591250355552,0.4116254268205692,0.26261817706242985
2015-08-15,954.0,,24.12,8.88,11.1,3.25,144,0,144,144,144,144,1.2771179566843212,,1.4697625813158586,1.4625840063967208,0.30413147359847215,0.16845590403793864
2015-08-16,942.0,,24.29,8.84,19.8,2.9,144,0,144,144,144,144,1.189524994850857,,1.5174311111538925,1.310555030561389,1.2885497820534653,-0.05125606635254105
2015-08-17,953.0,,21.445,8.61,15.65,2.45,144,0,144,144,144,144,1.269818543198199,,0.7196842441585507,0.4363884195082487,0.8189709337674628,-0.3337428854260147
2015-08-18,954.0,,20.69,8.49,11.75,2.1,144,0,144,144,144,144,1.2771179566843212,,0.5079798910543389,-0.019698507997733584,0.377679967908328,-0.5534548558164943
2015-08-19,953.0,,20.5,8.68,14.5,2.5,144,0,144,144,144,144,1.269818543198199,,0.4547032988824176,0.7024391272200745,0.6888466746038717,-0.3023554610845177
2015-08-20,951.0,,20.765,8.82,16.65,3.1,144,0,144,144,144,144,1.255219716225955,,0.5290101248064127,1.2345405426437261,0.932122463474933,0.07429363101344742
2015-08-21,950.0,,20.145,8.77,13.6,2.5,144,0,144,144,144,144,1.2479203027398331,,0.3551601924559337,1.044504322849563,0.5870102978671483,-0.3023554610845177
2015-08-22,951.0,,20.16,8.705,13.9,3.1,144,0,144,144,144,144,1.255219716225955,,0.3593662392063487,0.7974572371171561,0.6209557567793895,0.07429363101344742
2015-08-23,952.0,,19.415,8.57,10.8,2.8,144,0,144,144,144,144,1.262519129712077,,0.1504659172690795,0.28435944367292354,0.2701860146862311,-0.11403091503553528
2015-08-24,949.5,,18.045,8.53,10.2,2.2,144,0,144,144,144,144,1.2442705959967721,,-0.23368635260213902,0.1323304678375916,0.20229509686174868,-0.49068000713350013
2015-08-25,944.0,,17.81,8.68,11.75,3.0,144,0,144,144,144,144,1.204123821823101,,-0.2995810850253052,0.7024391272200745,0.377679967908328,0.011518782330453182
2015-08-26,945.0,,17.785,8.68,10.7,3.0,144,0,144,144,144,144,1.2114232353092231,,-0.3065911629426628,0.7024391272200745,0.2588708617154839,0.011518782330453182
2015-08-27,942.0,,17.985,8.76,10.8,2.9,144,0,144,144,144,144,1.189524994850857,,-0.25051053960379893,1.0064970788907317,0.2701860146862311,-0.05125606635254105
2015-08-28,938.0,,18.995,8.98,12.25,3.7,144,0,144,144,144,144,1.160327340906369,,0.03269660825746537,1.8426564459850405,0.4342557327620632,0.45094272311141254
2015-08-29,935.0,,19.435,9.03,11.3,3.9,144,0,144,144,144,144,1.1384291004480032,,0.15607397960296582,2.032692665779197,0.3267617795399663,0.5764924204774007
2015-08-30,930.0,,19.315,8.98,8.55,3.1,144,0,144,144,144,144,1.1019320330173932,,0.12242560559964805,1.8426564459850405,0.015595072844422585,0.07429363101344742
2015-08-31,932.0,,19.625,8.86,10.35,3.9,144,0,144,144,144,144,1.116530859989637,,0.20935057177488708,1.3865695184790514,0.21926782631786929,0.5764924204774007
2015-09-01,933.0,,19.12,8.76,9.9,3.5,144,0,144,144,144,144,1.123830273475759,,0.06774699784425545,1.0064970788907317,0.16834963794950766,0.32539302574542406
2015-09-02,935.0,,18.89,8.73,10.8,3.8,144,0,144,144,144,144,1.1384291004480032,,0.0032542810045615837,0.8924753470142378,0.2701860146862311,0.5137175717944065
2015-09-03,938.0,,18.96,8.73,10.2,3.9,144,0,144,144,144,144,1.160327340906369,,0.02288249917316411,0.8924753470142378,0.20229509686174868,0.5764924204774007
2015-09-04,940.0,,19.08,8.64,9.7,3.7,101,0,101,101,101,101,1.1749261678786131,,0.056530873176481866,0.5504101513847494,0.14571933200801346,0.45094272311141254
2015-09-05,940.0,,18.325,8.54,7.6,2.85,144,0,144,144,144,144,1.1749261678786131,,-0.15517347992772992,0.1703377117964229,-0.09189888037767446,-0.08264349069403804
2015-09-06,930.0,,17.38,8.52,7.1,2.4,144,0,144,144,143,144,1.1019320330173932,,-0.420154425203863,0.0943232238787603,-0.14847464523140969,-0.36513030976751193
2015-09-07,928.0,,16.755000000000003,8.53,8.0,2.7,144,0,144,144,144,144,1.087333206045149,,-0.5954063731378124,0.1323304678375916,-0.04663826849468625,-0.17680576371852924
2015-09-08,931.0,,15.67,8.54,8.3,2.6,144,0,144,144,144,144,1.1092314465035151,,-0.899643754751151,0.1703377117964229,-0.012692809582445027,-0.23958061240152348
2015-09-09,930.0,,14.53,8.56,8.350000000000001,2.9,144,0,144,144,144,144,1.1019320330173932,,-1.2193033077826767,0.24635219971409225,-0.007035233097071425,-0.05125606635254105
2015-09-10,923.0,,14.52,8.59,7.2,2.8,144,0,144,144,144,144,1.050836138614539,,-1.2221073389496198,0.3603739315905861,-0.1371594922606626,-0.11403091503553528
